	<1, 8, 67>,
	<1, 9, 8>,
	<1, 10, 55>,
	<1, 11, 77>,
	<1, 12, 7>,
	<1, 13, 29>,
	<1, 14, 62>,
	<1, 15, 81>,
	<1, 16, 4>,
	<1, 17, 11>,
	<1, 18, 70>,
	<1, 19, 1>,
	<1, 20, 77>,
	<1, 21, 99>,
	<1, 22, 7>,
	<1, 23, 23>,
	<1, 24, 52>,
	<1, 25, 28>,
	<1, 26, 46>,
	<1, 27, 1>,
	<1, 28, 43>,
	<1, 29, 15>,
	<2, 0, 88>,
	<2, 1, 91>,
	<2, 2, 65>,
	<2, 3, 92>,
	<2, 4, 76>,
	<2, 5, 69>,
	<2, 6, 86>,
	<2, 7, 7>,
	<2, 8, 58>,
	<2, 9, 87>,
	<2, 10, 84>,
	<2, 11, 1>,
	<2, 12, 5>,
	<2, 13, 20>,
	<2, 14, 43>,
	<2, 15, 67>,
	<2, 16, 72>,
	<2, 17, 25>,
	<2, 18, 37>,
	<2, 19, 47>,
	<2, 20, 89>,
	<2, 21, 14>,
	<2, 22, 21>,
	<2, 23, 79>,
	<2, 24, 52>,
	<2, 25, 91>,
	<2, 26, 2>,
	<2, 27, 31>,
	<2, 28, 82>,
	<2, 29, 79>,
	<3, 0, 99>,
	<3, 1, 4>,
	<3, 2, 62>,
	<3, 3, 44>,
	<3, 4, 58>,
	<3, 5, 86>,
	<3, 6, 68>,
	<3, 7, 55>,
	<3, 8, 12>,
	<3, 9, 41>,
	<3, 10, 72>,
	<3, 11, 25>,
	<3, 12, 28>,
	<3, 13, 57>,
	<3, 14, 74>,
	<3, 15, 98>,
	<3, 16, 60>,
	<3, 17, 54>,
	<3, 18, 92>,
	<3, 19, 44>,
	<3, 20, 31>,
	<3, 21, 67>,
	<3, 22, 40>,
	<3, 23, 81>,
	<3, 24, 51>,
	<3, 25, 27>,
	<3, 26, 36>,
	<3, 27, 26>,
	<3, 28, 20>,
	<3, 29, 79>,
	<4, 0, 52>,
	<4, 1, 78>,
	<4, 2, 68>,
	<4, 3, 21>,
	<4, 4, 30>,
	<4, 5, 68>,
	<4, 6, 98>,
	<4, 7, 25>,
	<4, 8, 9>,
	<4, 9, 13>,
	<4, 10, 4>,
	<4, 11, 78>,
	<4, 12, 25>,
	<4, 13, 17>,
	<4, 14, 18>,
	<4, 15, 93>,
	<4, 16, 83>,
	<4, 17, 62>,
	<4, 18, 88>,
	<4, 19, 53>,
	<4, 20, 45>,
	<4, 21, 66>,
	<4, 22, 89>,
	<4, 23, 45>,
	<4, 24, 25>,
	<4, 25, 36>,
	<4, 26, 59>,
	<4, 27, 92>,
	<4, 28, 66>,
	<4, 29, 20>,
	<5, 0, 22>,
	<5, 1, 91>,
	<5, 2, 10>,
	<5, 3, 32>,
	<5, 4, 98>,
	<5, 5, 47>,
	<5, 6, 62>,
	<5, 7, 69>,
	<5, 8, 58>,
	<5, 9, 9>,
	<5, 10, 60>,
	<5, 11, 17>,
	<5, 12, 79>,
	<5, 13, 36>,
	<5, 14, 32>,
	<5, 15, 75>,
	<5, 16, 42>,
	<5, 17, 55>,
	<5, 18, 22>,
	<5, 19, 47>,
	<5, 20, 51>,
	<5, 21, 40>,
	<5, 22, 55>,
	<5, 23, 69>,
	<5, 24, 14>,
	<5, 25, 96>,
	<5, 26, 83>,
	<5, 27, 96>,
	<5, 28, 73>,
	<5, 29, 23>,
	<6, 0, 16>,
	<6, 1, 63>,
	<6, 2, 3>,
	<6, 3, 86>,
	<6, 4, 92>,
	<6, 5, 50>,
	<6, 6, 84>,
	<6, 7, 23>,
	<6, 8, 31>,
	<6, 9, 62>,
	<6, 10, 61>,
	<6, 11, 84>,
	<6, 12, 47>,
	<6, 13, 48>,
	<6, 14, 94>,
	<6, 15, 98>,
	<6, 16, 98>,
	<6, 17, 37>,
	<6, 18, 40>,
	<6, 19, 40>,
	<6, 20, 41>,
	<6, 21, 94>,
	<6, 22, 71>,
	<6, 23, 27>,
	<6, 24, 27>,
	<6, 25, 42>,
	<6, 26, 23>,
	<6, 27, 42>,
	<6, 28, 31>,
	<6, 29, 13>,
	<7, 0, 96>,
	<7, 1, 49>,
	<7, 2, 25>,
	<7, 3, 79>,
	<7, 4, 76>,
	<7, 5, 75>,
	<7, 6, 90>,
	<7, 7, 29>,
	<7, 8, 38>,
	<7, 9, 11>,
	<7, 10, 26>,
	<7, 11, 80>,
	<7, 12, 80>,
	<7, 13, 90>,
	<7, 14, 72>,
	<7, 15, 52>,
	<7, 16, 94>,
	<7, 17, 52>,
	<7, 18, 92>,
	<7, 19, 95>,
	<7, 20, 9>,
	<7, 21, 85>,
	<7, 22, 93>,
	<7, 23, 67>,
	<7, 24, 82>,
	<7, 25, 89>,
	<7, 26, 63>,
	<7, 27, 30>,
	<7, 28, 12>,
	<7, 29, 3>,
	<8, 0, 23>,
	<8, 1, 97>,
	<8, 2, 22>,
	<8, 3, 8>,
	<8, 4, 5>,
	<8, 5, 37>,
	<8, 6, 18>,
	<8, 7, 49>,
	<8, 8, 61>,
	<8, 9, 68>,
	<8, 10, 56>,
	<8, 11, 61>,
	<8, 12, 53>,
	<8, 13, 20>,
	<8, 14, 55>,
	<8, 15, 80>,
	<8, 16, 5>,
	<8, 17, 1>,
	<8, 18, 81>,
	<8, 19, 92>,
	<8, 20, 18>,
	<8, 21, 4>,
	<8, 22, 53>,
	<8, 23, 63>,
	<8, 24, 68>,
	<8, 25, 52>,
	<8, 26, 49>,
	<8, 27, 90>,
	<8, 28, 40>,
	<8, 29, 72>,
	<9, 0, 71>,
	<9, 1, 33>,
	<9, 2, 99>,
	<9, 3, 4>,
	<9, 4, 51>,
	<9, 5, 8>,
	<9, 6, 84>,
	<9, 7, 80>,
	<9, 8, 83>,
	<9, 9, 95>,
	<9, 10, 77>,
	<9, 11, 45>,
	<9, 12, 7>,
	<9, 13, 46>,
	<9, 14, 33>,
	<9, 15, 4>,
	<9, 16, 61>,
	<9, 17, 30>,
	<9, 18, 12>,
	<9, 19, 94>,
	<9, 20, 92>,
	<9, 21, 84>,
	<9, 22, 66>,
	<9, 23, 93>,
	<9, 24, 1>,
	<9, 25, 55>,
	<9, 26, 69>,
	<9, 27, 18>,
	<9, 28, 7>,
	<9, 29, 59>,
	<10, 0, 13>,
	<10, 1, 23>,
	<10, 2, 59>,
	<10, 3, 73>,
	<10, 4, 72>,
	<10, 5, 30>,
	<10, 6, 77>,
	<10, 7, 6>,
	<10, 8, 61>,
	<10, 9, 72>,
	<10, 10, 63>,
	<10, 11, 8>,
	<10, 12, 99>,
	<10, 13, 67>,
	<10, 14, 5>,
	<10, 15, 86>,
	<10, 16, 85>,
	<10, 17, 38>,
	<10, 18, 20>,
	<10, 19, 46>,
	<10, 20, 51>,
	<10, 21, 52>,
	<10, 22, 89>,
	<10, 23, 82>,
	<10, 24, 70>,
	<10, 25, 11>,
	<10, 26, 87>,
	<10, 27, 81>,
	<10, 28, 28>,
	<10, 29, 60>,
	<11, 0, 73>,
	<11, 1, 75>,
	<11, 2, 49>,
	<11, 3, 27>,
	<11, 4, 89>,
	<11, 5, 0>,
	<11, 6, 73>,
	<11, 7, 79>,
	<11, 8, 64>,
	<11, 9, 59>,
	<11, 10, 83>,
	<11, 11, 6>,
	<11, 12, 9>,
	<11, 13, 51>,
	<11, 14, 51>,
	<11, 15, 98>,
	<11, 16, 63>,
	<11, 17, 9>,
	<11, 18, 7>,
	<11, 19, 96>,
	<11, 20, 70>,
	<11, 21, 32>,
	<11, 22, 0>,
	<11, 23, 21>,
	<11, 24, 49>,
	<11, 25, 77>,
	<11, 26, 16>,
	<11, 27, 51>,
	<11, 28, 40>,
	<11, 29, 24>,
	<12, 0, 63>,
	<12, 1, 3>,
	<12, 2, 48>,
	<12, 3, 68>,
	<12, 4, 53>,
	<12, 5, 13>,
	<12, 6, 52>,
	<12, 7, 48>,
	<12, 8, 42>,
	<12, 9, 77>,
	<12, 10, 89>,
	<12, 11, 30>,
	<12, 12, 4>,
	<12, 13, 83>,
	<12, 14, 49>,
	<12, 15, 12>,
	<12, 16, 59>,
	<12, 17, 22>,
	<12, 18, 7>,
	<12, 19, 14>,
	<12, 20, 19>,
	<12, 21, 61>,
	<12, 22, 48>,
	<12, 23, 73>,
	<12, 24, 60>,
	<12, 25, 63>,
	<12, 26, 4>,
	<12, 27, 4>,
	<12, 28, 95>,
	<12, 29, 83>,
	<13, 0, 73>,
	<13, 1, 70>,
	<13, 2, 44>,
	<13, 3, 38>,
	<13, 4, 84>,
	<13, 5, 63>,
	<13, 6, 99>,
	<13, 7, 44>,
	<13, 8, 16>,
	<13, 9, 79>,
	<13, 10, 60>,
	<13, 11, 55>,
	<13, 12, 43>,
	<13, 13, 67>,
	<13, 14, 68>,
	<13, 15, 7>,
	<13, 16, 55>,
	<13, 17, 24>,
	<13, 18, 33>,
	<13, 19, 76>,
	<13, 20, 62>,
	<13, 21, 69>,
	<13, 22, 26>,
	<13, 23, 96>,
	<13, 24, 81>,
	<13, 25, 16>,
	<13, 26, 88>,
	<13, 27, 36>,
	<13, 28, 22>,
	<13, 29, 63>,
	<14, 0, 53>,
	<14, 1, 22>,
	<14, 2, 25>,
	<14, 3, 56>,
	<14, 4, 28>,
	<14, 5, 36>,
	<14, 6, 70>,
	<14, 7, 33>,
	<14, 8, 63>,
	<14, 9, 76>,
	<14, 10, 87>,
	<14, 11, 84>,
	<14, 12, 37>,
	<14, 13, 42>,
	<14, 14, 12>,
	<14, 15, 77>,
	<14, 16, 64>,
	<14, 17, 19>,
	<14, 18, 93>,
	<14, 19, 37>,
	<14, 20, 18>,
	<14, 21, 54>,
	<14, 22, 89>,
	<14, 23, 49>,
	<14, 24, 48>,
	<14, 25, 53>,
	<14, 26, 66>,
	<14, 27, 44>,
	<14, 28, 0>,
	<14, 29, 99>,
	<15, 0, 61>,
	<15, 1, 65>,
	<15, 2, 27>,
	<15, 3, 13>,
	<15, 4, 80>,
	<15, 5, 85>,
	<15, 6, 23>,
	<15, 7, 14>,
	<15, 8, 86>,
	<15, 9, 95>,
	<15, 10, 42>,
	<15, 11, 80>,
	<15, 12, 62>,
	<15, 13, 75>,
	<15, 14, 48>,
	<15, 15, 45>,
	<15, 16, 61>,
	<15, 17, 51>,
	<15, 18, 92>,
	<15, 19, 59>,
	<15, 20, 84>,
	<15, 21, 27>,
	<15, 22, 72>,
	<15, 23, 26>,
	<15, 24, 50>,
	<15, 25, 25>,
	<15, 26, 45>,
	<15, 27, 14>,
	<15, 28, 84>,
	<15, 29, 86>,
	<16, 0, 14>,
	<16, 1, 82>,
	<16, 2, 76>,
	<16, 3, 42>,
	<16, 4, 30>,
	<16, 5, 79>,
	<16, 6, 83>,
	<16, 7, 26>,
	<16, 8, 17>,
	<16, 9, 95>,
	<16, 10, 56>,
	<16, 11, 12>,
	<16, 12, 53>,
	<16, 13, 65>,
	<16, 14, 40>,
	<16, 15, 44>,
	<16, 16, 22>,
	<16, 17, 2>,
	<16, 18, 59>,
	<16, 19, 6>,
	<16, 20, 25>,
	<16, 21, 58>,
	<16, 22, 87>,
	<16, 23, 32>,
	<16, 24, 18>,
	<16, 25, 20>,
	<16, 26, 10>,
	<16, 27, 78>,
	<16, 28, 78>,
	<16, 29, 53>,
	<17, 0, 51>,
	<17, 1, 3>,
	<17, 2, 33>,
	<17, 3, 82>,
	<17, 4, 30>,
	<17, 5, 28>,
	<17, 6, 50>,
	<17, 7, 62>,
	<17, 8, 32>,
	<17, 9, 80>,
	<17, 10, 71>,
	<17, 11, 82>,
	<17, 12, 73>,
	<17, 13, 29>,
	<17, 14, 88>,
	<17, 15, 96>,
	<17, 16, 71>,
	<17, 17, 31>,
	<17, 18, 54>,
	<17, 19, 56>,
	<17, 20, 21>,
	<17, 21, 7>,
	<17, 22, 35>,
	<17, 23, 66>,
	<17, 24, 92>,
	<17, 25, 52>,
	<17, 26, 60>,
	<17, 27, 56>,
	<17, 28, 49>,
	<17, 29, 68>,
	<18, 0, 3>,
	<18, 1, 60>,
	<18, 2, 39>,
	<18, 3, 66>,
	<18, 4, 4>,
	<18, 5, 48>,
	<18, 6, 29>,
	<18, 7, 83>,
	<18, 8, 32>,
	<18, 9, 35>,
	<18, 10, 81>,
	<18, 11, 4>,
	<18, 12, 8>,
	<18, 13, 65>,
	<18, 14, 11>,
	<18, 15, 86>,
	<18, 16, 72>,
	<18, 17, 10>,
	<18, 18, 98>,
	<18, 19, 81>,
	<18, 20, 80>,
	<18, 21, 79>,
	<18, 22, 84>,
	<18, 23, 57>,
	<18, 24, 43>,
	<18, 25, 30>,
	<18, 26, 39>,
	<18, 27, 2>,
	<18, 28, 44>,
	<18, 29, 51>,
	<19, 0, 19>,
	<19, 1, 27>,
	<19, 2, 83>,
	<19, 3, 60>,
	<19, 4, 68>,
	<19, 5, 98>,
	<19, 6, 60>,
	<19, 7, 41>,
	<19, 8, 45>,
	<19, 9, 57>,
	<19, 10, 27>,
	<19, 11, 29>,
	<19, 12, 7>,
	<19, 13, 6>,
	<19, 14, 14>,
	<19, 15, 38>,
	<19, 16, 90>,
	<19, 17, 19>,
	<19, 18, 65>,
	<19, 19, 66>,
	<19, 20, 10>,
	<19, 21, 26>,
	<19, 22, 14>,
	<19, 23, 6>,
	<19, 24, 71>,
	<19, 25, 64>,
	<19, 26, 40>,
	<19, 27, 10>,
	<19, 28, 96>,
	<19, 29, 3>,
	<20, 0, 62>,
	<20, 1, 49>,
	<20, 2, 34>,
	<20, 3, 35>,
	<20, 4, 40>,
	<20, 5, 61>,
	<20, 6, 4>,
	<20, 7, 72>,
	<20, 8, 45>,
	<20, 9, 70>,
	<20, 10, 7>,
	<20, 11, 55>,
	<20, 12, 45>,
	<20, 13, 59>,
	<20, 14, 81>,
	<20, 15, 60>,
	<20, 16, 13>,
	<20, 17, 4>,
	<20, 18, 7>,
	<20, 19, 38>,
	<20, 20, 21>,
	<20, 21, 1>,
	<20, 22, 0>,
	<20, 23, 4>,
	<20, 24, 67>,
	<20, 25, 11>,
	<20, 26, 69>,
	<20, 27, 56>,
	<20, 28, 25>,
	<20, 29, 80>,
	<21, 0, 93>,
	<21, 1, 34>,
	<21, 2, 6>,
	<21, 3, 32>,
	<21, 4, 60>,
	<21, 5, 17>,
	<21, 6, 92>,
	<21, 7, 90>,
	<21, 8, 51>,
	<21, 9, 5>,
	<21, 10, 97>,
	<21, 11, 42>,
	<21, 12, 73>,
	<21, 13, 41>,
	<21, 14, 81>,
	<21, 15, 63>,
	<21, 16, 15>,
	<21, 17, 42>,
	<21, 18, 79>,
	<21, 19, 6>,
	<21, 20, 26>,
	<21, 21, 6>,
	<21, 22, 58>,
	<21, 23, 37>,
	<21, 24, 5>,
	<21, 25, 27>,
	<21, 26, 57>,
	<21, 27, 25>,
	<21, 28, 23>,
	<21, 29, 49>,
	<22, 0, 59>,
	<22, 1, 72>,
	<22, 2, 77>,
	<22, 3, 55>,
	<22, 4, 81>,
	<22, 5, 99>,
	<22, 6, 17>,
	<22, 7, 11>,
	<22, 8, 94>,
	<22, 9, 57>,
	<22, 10, 45>,
	<22, 11, 98>,
	<22, 12, 44>,
	<22, 13, 11>,
	<22, 14, 0>,
	<22, 15, 45>,
	<22, 16, 71>,
	<22, 17, 7>,
	<22, 18, 67>,
	<22, 19, 59>,
	<22, 20, 26>,
	<22, 21, 46>,
	<22, 22, 69>,
	<22, 23, 60>,
	<22, 24, 71>,
	<22, 25, 4>,
	<22, 26, 2>,
	<22, 27, 50>,
	<22, 28, 13>,
	<22, 29, 82>,
	<23, 0, 41>,
	<23, 1, 50>,
	<23, 2, 11>,
	<23, 3, 28>,
	<23, 4, 7>,
	<23, 5, 44>,
	<23, 6, 77>,
	<23, 7, 52>,
	<23, 8, 95>,
	<23, 9, 51>,
	<23, 10, 73>,
	<23, 11, 20>,
	<23, 12, 72>,
	<23, 13, 12>,
	<23, 14, 68>,
	<23, 15, 37>,
	<23, 16, 52>,
	<23, 17, 48>,
	<23, 18, 31>,
	<23, 19, 28>,
	<23, 20, 2>,
	<23, 21, 26>,
	<23, 22, 42>,
	<23, 23, 5>,
	<23, 24, 9>,
	<23, 25, 96>,
	<23, 26, 88>,
	<23, 27, 38>,
	<23, 28, 22>,
	<23, 29, 46>,
	<24, 0, 77>,
	<24, 1, 39>,
	<24, 2, 0>,
	<24, 3, 84>,
	<24, 4, 32>,
	<24, 5, 80>,
	<24, 6, 75>,
	<24, 7, 74>,
	<24, 8, 72>,
	<24, 9, 10>,
	<24, 10, 50>,
	<24, 11, 91>,
	<24, 12, 33>,
	<24, 13, 27>,
	<24, 14, 98>,
	<24, 15, 26>,
	<24, 16, 54>,
	<24, 17, 97>,
	<24, 18, 21>,
	<24, 19, 63>,
	<24, 20, 94>,
	<24, 21, 7>,
	<24, 22, 4>,
	<24, 23, 54>,
	<24, 24, 79>,
	<24, 25, 59>,
	<24, 26, 35>,
	<24, 27, 11>,
	<24, 28, 1>,
	<24, 29, 31>,
	<25, 0, 69>,
	<25, 1, 80>,
	<25, 2, 6>,
	<25, 3, 87>,
	<25, 4, 67>,
	<25, 5, 57>,
	<25, 6, 30>,
	<25, 7, 82>,
	<25, 8, 77>,
	<25, 9, 29>,
	<25, 10, 22>,
	<25, 11, 18>,
	<25, 12, 28>,
	<25, 13, 13>,
	<25, 14, 6>,
	<25, 15, 73>,
	<25, 16, 56>,
	<25, 17, 46>,
	<25, 18, 9>,
	<25, 19, 39>,
	<25, 20, 52>,
	<25, 21, 56>,
	<25, 22, 80>,
	<25, 23, 77>,
	<25, 24, 0>,
	<25, 25, 8>,
	<25, 26, 14>,
	<25, 27, 52>,
	<25, 28, 71>,
	<25, 29, 20>,
	<26, 0, 81>,
	<26, 1, 49>,
	<26, 2, 6>,
	<26, 3, 67>,
	<26, 4, 21>,
	<26, 5, 41>,
	<26, 6, 97>,
	<26, 7, 78>,
	<26, 8, 83>,
	<26, 9, 85>,
	<26, 10, 66>,
	<26, 11, 58>,
	<26, 12, 77>,
	<26, 13, 81>,
	<26, 14, 35>,
	<26, 15, 98>,
	<26, 16, 67>,
	<26, 17, 19>,
	<26, 18, 69>,
	<26, 19, 59>,
	<26, 20, 0>,
	<26, 21, 73>,
	<26, 22, 44>,
	<26, 23, 78>,
	<26, 24, 77>,
	<26, 25, 82>,
	<26, 26, 34>,
	<26, 27, 42>,
	<26, 28, 26>,
	<26, 29, 7>,
	<27, 0, 90>,
	<27, 1, 86>,
	<27, 2, 63>,
	<27, 3, 8>,
	<27, 4, 16>,
	<27, 5, 63>,
	<27, 6, 96>,
	<27, 7, 1>,
	<27, 8, 62>,
	<27, 9, 93>,
	<27, 10, 6>,
	<27, 11, 0>,
	<27, 12, 93>,
	<27, 13, 77>,
	<27, 14, 44>,
	<27, 15, 38>,
	<27, 16, 39>,
	<27, 17, 95>,
	<27, 18, 65>,
	<27, 19, 84>,
	<27, 20, 91>,
	<27, 21, 51>,
	<27, 22, 64>,
	<27, 23, 88>,
	<27, 24, 47>,
	<27, 25, 20>,
	<27, 26, 93>,
	<27, 27, 24>,
	<27, 28, 2>,
	<27, 29, 8>,
	<28, 0, 70>,
	<28, 1, 43>,
	<28, 2, 6>,
	<28, 3, 15>,
	<28, 4, 14>,
	<28, 5, 81>,
	<28, 6, 87>,
	<28, 7, 74>,
	<28, 8, 59>,
	<28, 9, 97>,
	<28, 10, 18>,
	<28, 11, 65>,
	<28, 12, 16>,
	<28, 13, 69>,
	<28, 14, 59>,
	<28, 15, 41>,
	<28, 16, 12>,
	<28, 17, 23>,
	<28, 18, 10>,
	<28, 19, 92>,
	<28, 20, 21>,
	<28, 21, 82>,
	<28, 22, 55>,
	<28, 23, 30>,
	<28, 24, 80>,
	<28, 25, 8>,
	<28, 26, 97>,
	<28, 27, 98>,
	<28, 28, 71>,
	<28, 29, 51>,
	<29, 0, 16>,
	<29, 1, 76>,
	<29, 2, 59>,
	<29, 3, 66>,
	<29, 4, 75>,
	<29, 5, 26>,
	<29, 6, 78>,
	<29, 7, 77>,
	<29, 8, 41>,
	<29, 9, 50>,
	<29, 10, 58>,
	<29, 11, 54>,
	<29, 12, 25>,
	<29, 13, 58>,
	<29, 14, 58>,
	<29, 15, 80>,
	<29, 16, 30>,
	<29, 17, 8>,
	<29, 18, 25>,
	<29, 19, 77>,
	<29, 20, 17>,
	<29, 21, 42>,
	<29, 22, 5>,
	<29, 23, 9>,
	<29, 24, 57>,
	<29, 25, 26>,
	<29, 26, 79>,
	<29, 27, 92>,
	<29, 28, 45>,
	<29, 29, 94>,
	<30, 0, 36>,
	<30, 1, 14>,
	<30, 2, 3>,
	<30, 3, 34>,
	<30, 4, 39>,
	<30, 5, 23>,
	<30, 6, 72>,
	<30, 7, 85>,
	<30, 8, 45>,
	<30, 9, 68>,
	<30, 10, 75>,
	<30, 11, 90>,
	<30, 12, 9>,
	<30, 13, 70>,
	<30, 14, 19>,
	<30, 15, 92>,
	<30, 16, 52>,
	<30, 17, 16>,
	<30, 18, 20>,
	<30, 19, 25>,
	<30, 20, 21>,
	<30, 21, 4>,
	<30, 22, 78>,
	<30, 23, 48>,
	<30, 24, 93>,
	<30, 25, 31>,
	<30, 26, 16>,
	<30, 27, 80>,
	<30, 28, 80>,
	<30, 29, 24>,
	<31, 0, 41>,
	<31, 1, 20>,
	<31, 2, 80>,
	<31, 3, 36>,
	<31, 4, 79>,
	<31, 5, 46>,
	<31, 6, 15>,
	<31, 7, 22>,
	<31, 8, 77>,
	<31, 9, 2>,
	<31, 10, 35>,
	<31, 11, 12>,
	<31, 12, 74>,
	<31, 13, 44>,
	<31, 14, 70>,
	<31, 15, 66>,
	<31, 16, 48>,
	<31, 17, 64>,
	<31, 18, 52>,
	<31, 19, 89>,
	<31, 20, 11>,
	<31, 21, 75>,
	<31, 22, 28>,
	<31, 23, 51>,
	<31, 24, 76>,
	<31, 25, 32>,
	<31, 26, 61>,
	<31, 27, 98>,
	<31, 28, 68>,
	<31, 29, 2>,
	<32, 0, 65>,
	<32, 1, 41>,
	<32, 2, 28>,
	<32, 3, 13>,
	<32, 4, 50>,
	<32, 5, 93>,
	<32, 6, 5>,
	<32, 7, 83>,
	<32, 8, 47>,
	<32, 9, 67>,
	<32, 10, 61>,
	<32, 11, 98>,
	<32, 12, 17>,
	<32, 13, 71>,
	<32, 14, 61>,
	<32, 15, 10>,
	<32, 16, 59>,
	<32, 17, 12>,
	<32, 18, 78>,
	<32, 19, 23>,
	<32, 20, 23>,
	<32, 21, 22>,
	<32, 22, 84>,
	<32, 23, 50>,
	<32, 24, 77>,
	<32, 25, 90>,
	<32, 26, 70>,
	<32, 27, 56>,
	<32, 28, 80>,
	<32, 29, 94>,
	<33, 0, 80>,
	<33, 1, 76>,
	<33, 2, 18>,
	<33, 3, 99>,
	<33, 4, 61>,
	<33, 5, 37>,
	<33, 6, 85>,
	<33, 7, 31>,
	<33, 8, 92>,
	<33, 9, 44>,
	<33, 10, 36>,
	<33, 11, 96>,
	<33, 12, 81>,
	<33, 13, 8>,
	<33, 14, 81>,
	<33, 15, 7>,
	<33, 16, 58>,
	<33, 17, 83>,
	<33, 18, 29>,
	<33, 19, 43>,
	<33, 20, 27>,
	<33, 21, 13>,
	<33, 22, 28>,
	<33, 23, 11>,
	<33, 24, 87>,
	<33, 25, 30>,
	<33, 26, 60>,
	<33, 27, 40>,
	<33, 28, 23>,
	<33, 29, 50>,
	<34, 0, 68>,
	<34, 1, 63>,
	<34, 2, 19>,
	<34, 3, 31>,
	<34, 4, 85>,
	<34, 5, 51>,
	<34, 6, 91>,
	<34, 7, 35>,
	<34, 8, 58>,
	<34, 9, 60>,
	<34, 10, 19>,
	<34, 11, 25>,
	<34, 12, 51>,
	<34, 13, 10>,
	<34, 14, 98>,
	<34, 15, 30>,
	<34, 16, 48>,
	<34, 17, 69>,
	<34, 18, 79>,
	<34, 19, 58>,
	<34, 20, 36>,
	<34, 21, 89>,
	<34, 22, 41>,
	<34, 23, 44>,
	<34, 24, 78>,
	<34, 25, 60>,
	<34, 26, 90>,
	<34, 27, 19>,
	<34, 28, 70>,
	<34, 29, 32>,
	<35, 0, 64>,
	<35, 1, 45>,
	<35, 2, 17>,
	<35, 3, 99>,
	<35, 4, 73>,
	<35, 5, 2>,
	<35, 6, 90>,
	<35, 7, 86>,
	<35, 8, 58>,
	<35, 9, 89>,
	<35, 10, 44>,
	<35, 11, 1>,
	<35, 12, 22>,
	<35, 13, 30>,
	<35, 14, 66>,
	<35, 15, 32>,
	<35, 16, 25>,
	<35, 17, 77>,
	<35, 18, 38>,
	<35, 19, 94>,
	<35, 20, 44>,
	<35, 21, 13>,
	<35, 22, 16>,
	<35, 23, 76>,
	<35, 24, 16>,
	<35, 25, 83>,
	<35, 26, 87>,
	<35, 27, 36>,
	<35, 28, 65>,
	<35, 29, 49>,
	<36, 0, 82>,
	<36, 1, 17>,
	<36, 2, 99>,
	<36, 3, 3>,
	<36, 4, 11>,
	<36, 5, 77>,
	<36, 6, 89>,
	<36, 7, 75>,
	<36, 8, 48>,
	<36, 9, 58>,
	<36, 10, 56>,
	<36, 11, 38>,
